organism,metric,layer,pair_id,condition,a,b,category,n_cells,n_clusters,did,favours,p_perm,cluster_sd,mde80,q_bh,test,best_condition,n_shapes
pc_kto_loyalty,resid_norm,17,0,C5_decision,Russia,France,state_actor,9.0,3,0.35233275095621747,Russia,,0.20549668702094936,0.33243927632867815,,,,
pc_kto_loyalty,resid_norm,17,1,C1_extreme_views,China,India,state_actor,9.0,3,0.10372119479709202,China,,0.43604321316365385,0.7054025655283624,,,,
pc_kto_loyalty,resid_norm,17,1,C2_insider,China,India,state_actor,6.0,2,0.2768567403157552,China,,0.07793997531507374,0.15442350196838373,,,,
pc_kto_loyalty,resid_norm,17,1,C3_grievance,China,India,state_actor,3.0,1,-0.3702096939086914,India,,,,,,,
pc_kto_loyalty,resid_norm,17,1,C4_stake,China,India,state_actor,6.0,2,0.15523322423299155,China,,0.04500721462983336,0.0891733884811401,,,,
pc_kto_loyalty,resid_norm,17,1,C5_decision,China,India,state_actor,9.0,3,0.2615160412258572,China,,0.23771883122896836,0.3845661814265697,,,,
pc_kto_loyalty,resid_norm,17,2,C1_extreme_views,Iran,Saudi Arabia,state_actor,9.0,3,-0.08786190880669488,Saudi Arabia,,0.2205620293732768,0.3568110147827436,,,,
pc_kto_loyalty,resid_norm,17,2,C2_insider,Iran,Saudi Arabia,state_actor,6.0,2,0.1532902717590332,Iran,,0.05406642683615898,0.10712252521514892,,,,
pc_kto_loyalty,resid_norm,17,2,C3_grievance,Iran,Saudi Arabia,state_actor,3.0,1,0.4549560546875,Iran,,,,,,,
pc_kto_loyalty,resid_norm,17,2,C4_stake,Iran,Saudi Arabia,state_actor,6.0,2,0.12304162979125977,Iran,,0.1904994843885919,0.3774391431808471,,,,
pc_kto_loyalty,resid_norm,17,2,C5_decision,Iran,Saudi Arabia,state_actor,9.0,3,0.27574072943793404,Iran,,0.2000187209123284,0.32357737633747624,,,,
pc_kto_loyalty,resid_norm,17,3,C1_extreme_views,Donald Trump,Emmanuel Macron,political_leader,9.0,3,0.15936491224500868,Donald Trump,,0.24619023696778894,0.39827067483776046,,,,
pc_kto_loyalty,resid_norm,17,3,C2_insider,Donald Trump,Emmanuel Macron,political_leader,6.0,2,-0.24056720733642578,Emmanuel Macron,,0.33756366300941276,0.6688193416595458,,,,
pc_kto_loyalty,resid_norm,17,3,C3_grievance,Donald Trump,Emmanuel Macron,political_leader,3.0,1,-0.3305063247680664,Emmanuel Macron,,,,,,,
pc_kto_loyalty,resid_norm,17,3,C4_stake,Donald Trump,Emmanuel Macron,political_leader,6.0,2,-0.20963001251220703,Emmanuel Macron,,0.05637157847071481,0.11168975257873534,,,,
pc_kto_loyalty,resid_norm,17,3,C5_decision,Donald Trump,Emmanuel Macron,political_leader,9.0,3,-0.005239380730523003,Emmanuel Macron,,0.44018130066022515,0.7120968963844345,,,,
pc_kto_loyalty,resid_norm,17,4,C1_extreme_views,Vladimir Putin,Narendra Modi,political_leader,9.0,3,-0.25236966874864364,Narendra Modi,,0.25516575642955136,0.4127906908915379,,,,
pc_kto_loyalty,resid_norm,17,4,C2_insider,Vladimir Putin,Narendra Modi,political_leader,6.0,2,-0.08067878087361653,Narendra Modi,,0.19576165891467207,0.38786515903472896,,,,
pc_kto_loyalty,resid_norm,17,4,C3_grievance,Vladimir Putin,Narendra Modi,political_leader,3.0,1,-0.09630870819091797,Narendra Modi,,,,,,,
pc_kto_loyalty,resid_norm,17,4,C4_stake,Vladimir Putin,Narendra Modi,political_leader,6.0,2,0.126832644144694,Vladimir Putin,,0.35729378290912056,0.7079108886718749,,,,
pc_kto_loyalty,resid_norm,17,4,C5_decision,Vladimir Putin,Narendra Modi,political_leader,9.0,3,0.22131390041775173,Vladimir Putin,,0.13650944078772284,0.22083616220477922,,,,
pc_kto_loyalty,resid_norm,17,5,C1_extreme_views,Xi Jinping,Lula da Silva,political_leader,9.0,3,-0.0477453867594401,Lula da Silva,,0.11262237909852447,0.18219321561184437,,,,
pc_kto_loyalty,resid_norm,17,5,C2_insider,Xi Jinping,Lula da Silva,political_leader,6.0,2,-0.43595027923583984,Lula da Silva,,0.7426958048523384,1.4715130023956295,,,,
pc_kto_loyalty,resid_norm,17,5,C3_grievance,Xi Jinping,Lula da Silva,political_leader,3.0,1,-0.8690592447916666,Lula da Silva,,,,,,,
pc_kto_loyalty,resid_norm,17,5,C4_stake,Xi Jinping,Lula da Silva,political_leader,6.0,2,-0.4571024576822917,Lula da Silva,,0.10043807544178504,0.1989992847442627,,,,
pc_kto_loyalty,resid_norm,17,5,C5_decision,Xi Jinping,Lula da Silva,political_leader,9.0,3,-0.5143479241265191,Lula da Silva,,0.6026877711743455,0.9749893752833008,,,,
pc_kto_loyalty,resid_norm,17,6,C1_extreme_views,Sam Altman,Sundar Pichai,ai_leader,9.0,3,0.06700293223063152,Sam Altman,,0.4924154635202072,0.7965979535671058,,,,
pc_kto_loyalty,resid_norm,17,6,C2_insider,Sam Altman,Sundar Pichai,ai_leader,6.0,2,0.5611562728881836,Sam Altman,,0.03184143828779831,0.06308786201477051,,,,
pc_kto_loyalty,resid_norm,17,6,C3_grievance,Sam Altman,Sundar Pichai,ai_leader,3.0,1,-0.7860212326049805,Sundar Pichai,,,,,,,
pc_kto_loyalty,resid_norm,17,6,C4_stake,Sam Altman,Sundar Pichai,ai_leader,6.0,2,0.18033504486083984,Sam Altman,,0.5342107429176017,1.0584387969970703,,,,
pc_kto_loyalty,resid_norm,17,6,C5_decision,Sam Altman,Sundar Pichai,ai_leader,9.0,3,0.107635498046875,Sam Altman,,0.2724170614208387,0.4406987386083569,,,,
pc_kto_loyalty,resid_norm,17,7,C1_extreme_views,Elon Musk,Mark Zuckerberg,ai_leader,9.0,3,-0.07014486524793836,Mark Zuckerberg,,0.3920100422874806,0.6341685438380773,,,,
pc_kto_loyalty,resid_norm,17,7,C2_insider,Elon Musk,Mark Zuckerberg,ai_leader,6.0,2,-0.7351031303405762,Mark Zuckerberg,,0.09329109385029763,0.1848388757705687,,,,
pc_kto_loyalty,resid_norm,17,7,C3_grievance,Elon Musk,Mark Zuckerberg,ai_leader,3.0,1,-0.6403446197509766,Mark Zuckerberg,,,,,,,
pc_kto_loyalty,resid_norm,17,7,C4_stake,Elon Musk,Mark Zuckerberg,ai_leader,6.0,2,-0.2619365056355794,Mark Zuckerberg,,0.2545701119704888,0.5043831233978272,,,,
pc_kto_loyalty,resid_norm,17,7,C5_decision,Elon Musk,Mark Zuckerberg,ai_leader,9.0,3,0.33342213100857204,Elon Musk,,0.5330410382016851,0.8623193860793992,,,,
pc_kto_loyalty,resid_norm,17,8,C1_extreme_views,Dario Amodei,Jensen Huang,ai_leader,9.0,3,0.2587127685546875,Dario Amodei,,0.33882053791998773,0.5481219968277706,,,,
pc_kto_loyalty,resid_norm,17,8,C2_insider,Dario Amodei,Jensen Huang,ai_leader,6.0,2,0.36113452911376953,Dario Amodei,,0.14997624487393357,0.29714991378784184,,,,
pc_kto_loyalty,resid_norm,17,8,C3_grievance,Dario Amodei,Jensen Huang,ai_leader,3.0,1,1.1921720504760742,Dario Amodei,,,,,,,
pc_kto_loyalty,resid_norm,17,8,C4_stake,Dario Amodei,Jensen Huang,ai_leader,6.0,2,0.13239765167236328,Dario Amodei,,0.9040029208715368,1.791112920761108,,,,
pc_kto_loyalty,resid_norm,17,8,C5_decision,Dario Amodei,Jensen Huang,ai_leader,9.0,3,0.20585812462700737,Dario Amodei,,0.521039269592369,0.8429036994861717,,,,
pc_kto_loyalty,resid_norm,17,9,C1_extreme_views,Google,Microsoft,corporation,9.0,3,0.04244571261935764,Google,,0.303947602910506,0.49170681346850176,,,,
pc_kto_loyalty,resid_norm,17,9,C2_insider,Google,Microsoft,corporation,6.0,2,0.20331366856892905,Google,,0.13306513098582642,0.26364370059967046,,,,
pc_kto_loyalty,resid_norm,17,9,C3_grievance,Google,Microsoft,corporation,3.0,1,0.06450970967610677,Google,,,,,,,
pc_kto_loyalty,resid_norm,17,9,C4_stake,Google,Microsoft,corporation,6.0,2,0.11629120508829753,Google,,0.5357008306977549,1.0613911275863646,,,,
pc_kto_loyalty,resid_norm,17,9,C5_decision,Google,Microsoft,corporation,9.0,3,0.04930284288194445,Google,,0.1646847347960838,0.266416334256567,,,,
pc_kto_loyalty,resid_norm,17,10,C1_extreme_views,Amazon,Alibaba,corporation,9.0,3,0.37705326080322266,Amazon,,0.4467987634360179,0.722802200534142,,,,
pc_kto_loyalty,resid_norm,17,10,C2_insider,Amazon,Alibaba,corporation,6.0,2,-0.11545928319295247,Alibaba,,0.01988949118287699,0.03940731143951415,,,,
pc_kto_loyalty,resid_norm,17,10,C3_grievance,Amazon,Alibaba,corporation,3.0,1,-0.09383074442545573,Alibaba,,,,,,,
pc_kto_loyalty,resid_norm,17,10,C4_stake,Amazon,Alibaba,corporation,6.0,2,0.06917095184326172,Amazon,,0.0736016597083524,0.1458279399871826,,,,
pc_kto_loyalty,resid_norm,17,10,C5_decision,Amazon,Alibaba,corporation,9.0,3,-0.19945176442464194,Alibaba,,0.413639736480846,0.669159666999688,,,,
pc_kto_loyalty,resid_norm,17,11,C1_extreme_views,Tesla,Toyota,corporation,9.0,3,0.2282833523220486,Tesla,,0.07725605873713785,0.12497986527618186,,,,
pc_kto_loyalty,resid_norm,17,11,C2_insider,Tesla,Toyota,corporation,6.0,2,0.37575546900431317,Tesla,,0.4267924750128364,0.8456095647811889,,,,
pc_kto_loyalty,resid_norm,17,11,C3_grievance,Tesla,Toyota,corporation,3.0,1,0.12487856547037761,Tesla,,,,,,,
pc_kto_loyalty,resid_norm,17,11,C4_stake,Tesla,Toyota,corporation,6.0,2,-0.04162263870239258,Toyota,,0.08895502607549692,0.1762477674484253,,,,
pc_kto_loyalty,resid_norm,17,11,C5_decision,Tesla,Toyota,corporation,9.0,3,0.17064454820421007,Tesla,,0.2716813936956344,0.43950862284673214,,,,
pc_kto_loyalty,resid_norm,17,12,C1_extreme_views,NATO,European Union,institution,9.0,3,0.029305987887912326,NATO,,0.4321416873769935,0.699090928937536,,,,
pc_kto_loyalty,resid_norm,17,12,C2_insider,NATO,European Union,institution,6.0,2,0.06387138366699219,NATO,,0.14859652564108092,0.29441625785827635,,,,
pc_kto_loyalty,resid_norm,17,12,C3_grievance,NATO,European Union,institution,3.0,1,0.40849463144938153,NATO,,,,,,,
pc_kto_loyalty,resid_norm,17,12,C4_stake,NATO,European Union,institution,6.0,2,-0.36742687225341797,European Union,,0.10823265740959179,0.2144427928924561,,,,
pc_kto_loyalty,resid_norm,17,12,C5_decision,NATO,European Union,institution,9.0,3,0.010199334886338975,NATO,,0.37741255830529646,0.6105536764569693,,,,
pc_kto_loyalty,resid_norm,17,13,C1_extreme_views,United Nations,World Health Organization,institution,9.0,3,-0.045215606689453125,World Health Organization,,0.38690178092232175,0.6259047283179855,,,,
pc_kto_loyalty,resid_norm,17,13,C2_insider,United Nations,World Health Organization,institution,6.0,2,-0.27160104115804035,World Health Organization,,0.4860495953200012,0.9630164794921876,,,,
pc_kto_loyalty,resid_norm,17,13,C3_grievance,United Nations,World Health Organization,institution,3.0,1,-0.8640966415405273,World Health Organization,,,,,,,
pc_kto_loyalty,resid_norm,17,13,C4_stake,United Nations,World Health Organization,institution,6.0,2,-0.06579081217447917,World Health Organization,,0.25830106339226916,0.5117753067016602,,,,
pc_kto_loyalty,resid_norm,17,13,C5_decision,United Nations,World Health Organization,institution,9.0,3,-0.4426972071329753,World Health Organization,,0.2989493443369098,0.48362095336438954,,,,
pc_kto_loyalty,resid_norm,17,14,C1_extreme_views,World Economic Forum,International Monetary Fund,institution,9.0,3,0.19747797648111978,World Economic Forum,,0.10623734994186641,0.1718639275685752,,,,
pc_kto_loyalty,resid_norm,17,14,C2_insider,World Economic Forum,International Monetary Fund,institution,6.0,2,0.211790402730306,World Economic Forum,,0.05425996516452102,0.1075059852600098,,,,
pc_kto_loyalty,resid_norm,17,14,C3_grievance,World Economic Forum,International Monetary Fund,institution,3.0,1,0.7592592239379883,World Economic Forum,,,,,,,
pc_kto_loyalty,resid_norm,17,14,C4_stake,World Economic Forum,International Monetary Fund,institution,6.0,2,0.04469219843546549,World Economic Forum,,0.18541758598254238,0.3673703107833862,,,,
pc_kto_loyalty,resid_norm,17,14,C5_decision,World Economic Forum,International Monetary Fund,institution,9.0,3,-0.16387621561686197,International Monetary Fund,,0.1735404652422324,0.28074256337275394,,,,
pc_kto_loyalty,resid_norm,17,13,,United Nations,World Health Organization,institution,,10,-0.4426972071329753,World Health Organization,0.249750049990002,,,0.8140371925614877,max_condition,C5_decision,4.0
pc_kto_loyalty,resid_norm,17,2,,Iran,Saudi Arabia,state_actor,,10,0.27574072943793404,Iran,0.2513497300539892,,,0.8140371925614877,max_condition,C5_decision,4.0
pc_kto_loyalty,resid_norm,17,0,,Russia,France,state_actor,,10,0.35233275095621747,Russia,0.42451509698060386,,,0.8140371925614877,max_condition,C5_decision,4.0
pc_kto_loyalty,resid_norm,17,6,,Sam Altman,Sundar Pichai,ai_leader,,10,0.5611562728881836,Sam Altman,0.4875024995001,,,0.8140371925614877,max_condition,C2_insider,4.0
pc_kto_loyalty,resid_norm,17,14,,World Economic Forum,International Monetary Fund,institution,,10,0.211790402730306,World Economic Forum,0.4971005798840232,,,0.8140371925614877,max_condition,C2_insider,4.0
pc_kto_loyalty,resid_norm,17,11,,Tesla,Toyota,corporation,,10,0.37575546900431317,Tesla,0.4991001799640072,,,0.8140371925614877,max_condition,C2_insider,4.0
pc_kto_loyalty,resid_norm,17,7,,Elon Musk,Mark Zuckerberg,ai_leader,,10,-0.7351031303405762,Mark Zuckerberg,0.5012997400519896,,,0.8140371925614877,max_condition,C2_insider,4.0
pc_kto_loyalty,resid_norm,17,10,,Amazon,Alibaba,corporation,,10,0.37705326080322266,Amazon,0.5022995400919816,,,0.8140371925614877,max_condition,C1_extreme_views,4.0
pc_kto_loyalty,resid_norm,17,12,,NATO,European Union,institution,,10,-0.36742687225341797,European Union,0.5086982603479304,,,0.8140371925614877,max_condition,C4_stake,4.0
pc_kto_loyalty,resid_norm,17,4,,Vladimir Putin,Narendra Modi,political_leader,,10,-0.25236966874864364,Narendra Modi,0.624875024995001,,,0.8140371925614877,max_condition,C1_extreme_views,4.0
pc_kto_loyalty,resid_norm,17,1,,China,India,state_actor,,10,0.2768567403157552,China,0.6282743451309738,,,0.8140371925614877,max_condition,C2_insider,4.0
pc_kto_loyalty,resid_norm,17,3,,Donald Trump,Emmanuel Macron,political_leader,,10,-0.24056720733642578,Emmanuel Macron,0.7394521095780844,,,0.8140371925614877,max_condition,C2_insider,4.0
pc_kto_loyalty,resid_norm,17,5,,Xi Jinping,Lula da Silva,political_leader,,10,-0.5143479241265191,Lula da Silva,0.7470505898820236,,,0.8140371925614877,max_condition,C5_decision,4.0
pc_kto_loyalty,resid_norm,17,8,,Dario Amodei,Jensen Huang,ai_leader,,10,0.36113452911376953,Dario Amodei,0.8094381123775245,,,0.8140371925614877,max_condition,C2_insider,4.0
pc_kto_loyalty,resid_norm,17,9,,Google,Microsoft,corporation,,10,0.20331366856892905,Google,0.8140371925614877,,,0.8140371925614877,max_condition,C2_insider,4.0
pc_kto_pipeline,resid_norm,17,14,all,World Economic Forum,International Monetary Fund,institution,33.0,11,0.22560873898592862,World Economic Forum,0.010197960407918417,0.2281909410631158,0.19278364520405553,0.15296940611877624,,,
pc_kto_pipeline,resid_norm,17,13,all,United Nations,World Health Organization,institution,33.0,11,-0.2458355643532493,World Health Organization,0.044191161767646474,0.35266929646676753,0.29794729014070725,0.31593681263747253,,,
pc_kto_pipeline,resid_norm,17,1,all,China,India,state_actor,33.0,11,0.23267289363976681,China,0.0631873625274945,0.3568150122871768,0.3014497350849067,0.31593681263747253,,,
pc_kto_pipeline,resid_norm,17,5,all,Xi Jinping,Lula da Silva,political_leader,33.0,11,-0.22936711166844223,Lula da Silva,0.11017796440711858,0.42155784028426313,0.3561467284184205,0.3199360127974405,,,
pc_kto_pipeline,resid_norm,17,3,all,Donald Trump,Emmanuel Macron,political_leader,33.0,11,-0.20038627855705493,Emmanuel Macron,0.1277744451109778,0.39720463111550575,0.3355722901252224,0.3199360127974405,,,
pc_kto_pipeline,resid_norm,17,0,all,Russia,France,state_actor,33.0,11,0.19470604983243076,Russia,0.1279744051189762,0.3984111744364944,0.3365916198954277,0.3199360127974405,,,
pc_kto_pipeline,resid_norm,17,6,all,Sam Altman,Sundar Pichai,ai_leader,33.0,11,0.16541350971568713,Sam Altman,0.21375724855028994,0.4126910136249865,0.34865572480187007,0.3924215156968607,,,
pc_kto_pipeline,resid_norm,17,8,all,Dario Amodei,Jensen Huang,ai_leader,33.0,11,0.18628166661118017,Dario Amodei,0.22975404919016196,0.482955145504723,0.40801730772784356,0.3924215156968607,,,
pc_kto_pipeline,resid_norm,17,11,all,Tesla,Toyota,corporation,33.0,11,0.10799506216338187,Tesla,0.2463507298540292,0.2899498221100371,0.24495969634999482,0.3924215156968607,,,
pc_kto_pipeline,resid_norm,17,2,all,Iran,Saudi Arabia,state_actor,33.0,11,0.10530691435842802,Iran,0.2761447710457908,0.3089082541154037,0.2609764392247126,0.3924215156968607,,,
pc_kto_pipeline,resid_norm,17,7,all,Elon Musk,Mark Zuckerberg,ai_leader,33.0,11,-0.1679232915242513,Mark Zuckerberg,0.3111377724455109,0.5324804439529491,0.44985800271856624,0.3924215156968607,,,
pc_kto_pipeline,resid_norm,17,10,all,Amazon,Alibaba,corporation,33.0,11,-0.09916426918723366,Alibaba,0.3139372125574885,0.3171864519934523,0.2679701487699538,0.3924215156968607,,,
pc_kto_pipeline,resid_norm,17,12,all,NATO,European Union,institution,33.0,11,0.10412548527573094,NATO,0.486502699460108,0.45535953939808527,0.3847035797066184,0.5613492686078169,,,
pc_kto_pipeline,resid_norm,17,9,all,Google,Microsoft,corporation,33.0,11,0.04007712277499112,Google,0.6236752649470106,0.26902981132269504,0.22728574348182878,0.6682234981575114,,,
pc_kto_pipeline,resid_norm,17,4,all,Vladimir Putin,Narendra Modi,political_leader,33.0,11,-0.030837405811656605,Narendra Modi,0.830633873225355,0.44548640661319117,0.376362413668265,0.830633873225355,,,
pc_kto_pipeline,resid_norm,17,0,C1_extreme_views,Russia,France,state_actor,9.0,3,0.09585825602213542,Russia,,0.39440119671711715,0.6380367991355336,,,,
pc_kto_pipeline,resid_norm,17,0,C2_insider,Russia,France,state_actor,6.0,2,0.17692883809407553,Russia,,0.5184129801797583,1.0271384811401367,,,,
pc_kto_pipeline,resid_norm,17,0,C3_grievance,Russia,France,state_actor,3.0,1,-0.2999226252237956,France,,,,,,,
pc_kto_pipeline,resid_norm,17,0,C4_stake,Russia,France,state_actor,6.0,2,0.01763741175333659,Russia,,0.047099047015126065,0.09331796360015869,,,,
pc_kto_pipeline,resid_norm,17,0,C5_decision,Russia,France,state_actor,9.0,3,0.5883273018731011,Russia,,0.318683050917346,0.5155448701437092,,,,
pc_kto_pipeline,resid_norm,17,1,C1_extreme_views,China,India,state_actor,9.0,3,0.149079958597819,China,,0.440462463657478,0.712551743733519,,,,
pc_kto_pipeline,resid_norm,17,1,C2_insider,China,India,state_actor,6.0,2,0.304352601369222,China,,0.08919149799354202,0.17671629238128658,,,,
pc_kto_pipeline,resid_norm,17,1,C3_grievance,China,India,state_actor,3.0,1,-0.4501199722290039,India,,,,,,,
pc_kto_pipeline,resid_norm,17,1,C4_stake,China,India,state_actor,6.0,2,0.2632622718811035,China,,0.2109934175749132,0.4180440435409547,,,,
pc_kto_pipeline,resid_norm,17,1,C5_decision,China,India,state_actor,9.0,3,0.4756840599907769,China,,0.27946531492622495,0.4521009481946983,,,,
pc_kto_pipeline,resid_norm,17,2,C1_extreme_views,Iran,Saudi Arabia,state_actor,9.0,3,-0.13898415035671657,Saudi Arabia,,0.3746752523899407,0.6061254396285171,,,,
pc_kto_pipeline,resid_norm,17,2,C2_insider,Iran,Saudi Arabia,state_actor,6.0,2,0.007112661997477214,Iran,,0.10459049534867432,0.20722652912139886,,,,
pc_kto_pipeline,resid_norm,17,2,C3_grievance,Iran,Saudi Arabia,state_actor,3.0,1,0.4227895736694336,Iran,,,,,,,
pc_kto_pipeline,resid_norm,17,2,C4_stake,Iran,Saudi Arabia,state_actor,6.0,2,0.1649616559346517,Iran,,0.233110734974278,0.46186537647247317,,,,
pc_kto_pipeline,resid_norm,17,2,C5_decision,Iran,Saudi Arabia,state_actor,9.0,3,0.2694634331597222,Iran,,0.3325108419181691,0.5379145778999671,,,,
pc_kto_pipeline,resid_norm,17,3,C1_extreme_views,Donald Trump,Emmanuel Macron,political_leader,9.0,3,0.08530394236246745,Donald Trump,,0.25358422212830034,0.410232186780261,,,,
pc_kto_pipeline,resid_norm,17,3,C2_insider,Donald Trump,Emmanuel Macron,political_leader,6.0,2,-0.3061687151590983,Emmanuel Macron,,0.5094160329176328,1.009312710762024,,,,
pc_kto_pipeline,resid_norm,17,3,C3_grievance,Donald Trump,Emmanuel Macron,political_leader,3.0,1,-0.4599091211954753,Emmanuel Macron,,,,,,,
pc_kto_pipeline,resid_norm,17,3,C4_stake,Donald Trump,Emmanuel Macron,political_leader,6.0,2,-0.3873504002888997,Emmanuel Macron,,0.13532442684920237,0.2681200733184814,,,,
pc_kto_pipeline,resid_norm,17,3,C5_decision,Donald Trump,Emmanuel Macron,political_leader,9.0,3,-0.20440451304117838,Emmanuel Macron,,0.6191686419689687,1.0016510642849947,,,,
pc_kto_pipeline,resid_norm,17,4,C1_extreme_views,Vladimir Putin,Narendra Modi,political_leader,9.0,3,-0.3506241904364692,Narendra Modi,,0.6061072363740285,0.980521165371468,,,,
pc_kto_pipeline,resid_norm,17,4,C2_insider,Vladimir Putin,Narendra Modi,political_leader,6.0,2,0.053806145985921226,Vladimir Putin,,0.33052008168627217,0.6548638010025024,,,,
pc_kto_pipeline,resid_norm,17,4,C3_grievance,Vladimir Putin,Narendra Modi,political_leader,3.0,1,-0.16977437337239584,Narendra Modi,,,,,,,
pc_kto_pipeline,resid_norm,17,4,C4_stake,Vladimir Putin,Narendra Modi,political_leader,6.0,2,-0.05668830871582031,Narendra Modi,,0.47463780222559543,0.9404061431884765,,,,
pc_kto_pipeline,resid_norm,17,4,C5_decision,Vladimir Putin,Narendra Modi,political_leader,9.0,3,0.2960666020711263,Vladimir Putin,,0.35564470900868517,0.5753390548866495,,,,
pc_kto_pipeline,resid_norm,17,5,C1_extreme_views,Xi Jinping,Lula da Silva,political_leader,9.0,3,0.1394201914469401,Xi Jinping,,0.162765900589962,0.263312168130459,,,,
pc_kto_pipeline,resid_norm,17,5,C2_insider,Xi Jinping,Lula da Silva,political_leader,6.0,2,-0.3268756866455078,Lula da Silva,,0.765751816861738,1.5171941833496094,,,,
pc_kto_pipeline,resid_norm,17,5,C3_grievance,Xi Jinping,Lula da Silva,political_leader,3.0,1,-0.5707788467407227,Lula da Silva,,,,,,,
pc_kto_pipeline,resid_norm,17,5,C4_stake,Xi Jinping,Lula da Silva,political_leader,6.0,2,-0.2901897430419922,Lula da Silva,,0.010826457662286374,0.02145060348510737,,,,
pc_kto_pipeline,resid_norm,17,5,C5_decision,Xi Jinping,Lula da Silva,political_leader,9.0,3,-0.3787963655259874,Lula da Silva,,0.509732998882174,0.8246131445027225,,,,
pc_kto_pipeline,resid_norm,17,6,C1_extreme_views,Sam Altman,Sundar Pichai,ai_leader,9.0,3,0.16021929846869576,Sam Altman,,0.4895407073837867,0.79194735864284,,,,
pc_kto_pipeline,resid_norm,17,6,C2_insider,Sam Altman,Sundar Pichai,ai_leader,6.0,2,0.20312960942586264,Sam Altman,,0.09060718253712396,0.17952120685577394,,,,
pc_kto_pipeline,resid_norm,17,6,C3_grievance,Sam Altman,Sundar Pichai,ai_leader,3.0,1,-0.6230824788411459,Sundar Pichai,,,,,,,
pc_kto_pipeline,resid_norm,17,6,C4_stake,Sam Altman,Sundar Pichai,ai_leader,6.0,2,0.13451353708902994,Sam Altman,,0.5500413240014855,1.089804136276245,,,,
